connection_type,polygon1_name,ds,mean_colocation,NAME_1,GID_2,TYPE_2,type
Between,Calderdale,2020-03-10,2.3690343120108044e-6,England,GBR.1.15_1,Metropolitan Borough,abs_value
Between,Calderdale,2020-03-17,2.0264729816187857e-6,England,GBR.1.15_1,Metropolitan Borough,abs_value
Between,Calderdale,2020-03-24,1.0412513809386564e-6,England,GBR.1.15_1,Metropolitan Borough,abs_value
Between,Calderdale,2020-03-31,4.4817839670041587e-7,England,GBR.1.15_1,Metropolitan Borough,abs_value
Between,Calderdale,2020-04-07,4.746108949607214e-7,England,GBR.1.15_1,Metropolitan Borough,abs_value
Between,Calderdale,2020-04-14,4.229845061497968e-7,England,GBR.1.15_1,Metropolitan Borough,abs_value
Between,Calderdale,2020-04-21,4.941567564795794e-7,England,GBR.1.15_1,Metropolitan Borough,abs_value
Between,Calderdale,2020-04-28,5.539579985964729e-7,England,GBR.1.15_1,Metropolitan Borough,abs_value
Between,Calderdale,2020-05-05,5.182797070624476e-7,England,GBR.1.15_1,Metropolitan Borough,abs_value
Between,Cambridgeshire,2020-03-03,1.3525557291207306e-6,England,GBR.1.16_1,Administrative County,abs_value
Between,Cambridgeshire,2020-03-10,1.4545031007377903e-6,England,GBR.1.16_1,Administrative County,abs_value
Between,Cambridgeshire,2020-03-17,1.188162791422327e-6,England,GBR.1.16_1,Administrative County,abs_value
Between,Cambridgeshire,2020-03-24,6.631053340396694e-7,England,GBR.1.16_1,Administrative County,abs_value
Between,Cambridgeshire,2020-03-31,3.1791269513370987e-7,England,GBR.1.16_1,Administrative County,abs_value
Between,Cambridgeshire,2020-04-07,3.559752435067104e-7,England,GBR.1.16_1,Administrative County,abs_value
Between,Cambridgeshire,2020-04-14,2.9750272836300656e-7,England,GBR.1.16_1,Administrative County,abs_value
Between,Cambridgeshire,2020-04-21,3.3431814170310344e-7,England,GBR.1.16_1,Administrative County,abs_value
Between,Cambridgeshire,2020-04-28,3.6850468468289183e-7,England,GBR.1.16_1,Administrative County,abs_value
Between,Cambridgeshire,2020-05-05,3.915045332733196e-7,England,GBR.1.16_1,Administrative County,abs_value
Between,Cardiff,2020-03-03,7.6672786497957e-6,Wales,GBR.4.5_1,Unitary Authority,abs_value
Between,Cardiff,2020-03-10,7.946826612095123e-6,Wales,GBR.4.5_1,Unitary Authority,abs_value
Between,Cardiff,2020-03-17,6.559268975288268e-6,Wales,GBR.4.5_1,Unitary Authority,abs_value
Between,Cardiff,2020-03-24,2.7873163946180134e-6,Wales,GBR.4.5_1,Unitary Authority,abs_value
Between,Cardiff,2020-03-31,1.3146140436120066e-6,Wales,GBR.4.5_1,Unitary Authority,abs_value
Between,Cardiff,2020-04-07,1.4710306545613135e-6,Wales,GBR.4.5_1,Unitary Authority,abs_value
Between,Cardiff,2020-04-14,1.1940470437550015e-6,Wales,GBR.4.5_1,Unitary Authority,abs_value
Between,Cardiff,2020-04-21,1.4064550748169204e-6,Wales,GBR.4.5_1,Unitary Authority,abs_value
Between,Cardiff,2020-04-28,1.533362786206871e-6,Wales,GBR.4.5_1,Unitary Authority,abs_value
Between,Cardiff,2020-05-05,1.7630758001091364e-6,Wales,GBR.4.5_1,Unitary Authority,abs_value
Between,Carmarthenshire,2020-03-03,2.5725327462489044e-6,Wales,GBR.4.6_1,Unitary Authority,abs_value
Between,Carmarthenshire,2020-03-10,2.831331702299574e-6,Wales,GBR.4.6_1,Unitary Authority,abs_value
Between,Carmarthenshire,2020-03-17,2.3102091596486364e-6,Wales,GBR.4.6_1,Unitary Authority,abs_value
Between,Carmarthenshire,2020-03-24,1.2090095338753276e-6,Wales,GBR.4.6_1,Unitary Authority,abs_value
Between,Carmarthenshire,2020-03-31,6.722943164406552e-7,Wales,GBR.4.6_1,Unitary Authority,abs_value
Between,Carmarthenshire,2020-04-07,7.363141297962847e-7,Wales,GBR.4.6_1,Unitary Authority,abs_value
Between,Carmarthenshire,2020-04-14,6.403107884667534e-7,Wales,GBR.4.6_1,Unitary Authority,abs_value
Between,Carmarthenshire,2020-04-21,7.842439402927978e-7,Wales,GBR.4.6_1,Unitary Authority,abs_value
Between,Carmarthenshire,2020-04-28,7.476091950991024e-7,Wales,GBR.4.6_1,Unitary Authority,abs_value
Between,Carmarthenshire,2020-05-05,7.770379604664334e-7,Wales,GBR.4.6_1,Unitary Authority,abs_value
Between,Causeway Coast and Glens,2020-03-03,2.4048624702704564e-6,Northern Ireland,GBR.2.4_1,District,abs_value
Between,Causeway Coast and Glens,2020-03-10,2.3427903628051906e-6,Northern Ireland,GBR.2.4_1,District,abs_value
Between,Causeway Coast and Glens,2020-03-17,1.8824314065127941e-6,Northern Ireland,GBR.2.4_1,District,abs_value
Between,Causeway Coast and Glens,2020-03-24,1.0520315593744242e-6,Northern Ireland,GBR.2.4_1,District,abs_value
Between,Causeway Coast and Glens,2020-03-31,7.990422589863987e-7,Northern Ireland,GBR.2.4_1,District,abs_value
Between,Causeway Coast and Glens,2020-04-07,1.0651099036432375e-6,Northern Ireland,GBR.2.4_1,District,abs_value
Between,Causeway Coast and Glens,2020-04-14,1.167697631370247e-6,Northern Ireland,GBR.2.4_1,District,abs_value
Between,Causeway Coast and Glens,2020-04-21,3.656885691478329e-6,Northern Ireland,GBR.2.4_1,District,abs_value
Between,Causeway Coast and Glens,2020-04-28,2.5251835706283713e-6,Northern Ireland,GBR.2.4_1,District,abs_value
Between,Causeway Coast and Glens,2020-05-05,8.970721979945781e-7,Northern Ireland,GBR.2.4_1,District,abs_value
Between,Central Bedfordshire,2020-03-03,3.5907287919803772e-6,England,GBR.1.17_1,Unitary Authority,abs_value
Between,Central Bedfordshire,2020-03-10,3.5363850505968663e-6,England,GBR.1.17_1,Unitary Authority,abs_value
Between,Central Bedfordshire,2020-03-17,3.0184239732649077e-6,England,GBR.1.17_1,Unitary Authority,abs_value
Between,Central Bedfordshire,2020-03-24,1.8554102315928924e-6,England,GBR.1.17_1,Unitary Authority,abs_value
Between,Central Bedfordshire,2020-03-31,1.178083700312934e-6,England,GBR.1.17_1,Unitary Authority,abs_value
Between,Central Bedfordshire,2020-04-07,1.2209539501995517e-6,England,GBR.1.17_1,Unitary Authority,abs_value
Between,Central Bedfordshire,2020-04-14,1.1901012307451438e-6,England,GBR.1.17_1,Unitary Authority,abs_value
Between,Central Bedfordshire,2020-04-21,1.1387114703784754e-6,England,GBR.1.17_1,Unitary Authority,abs_value
Between,Central Bedfordshire,2020-04-28,1.3084197164701344e-6,England,GBR.1.17_1,Unitary Authority,abs_value
Between,Central Bedfordshire,2020-05-05,1.4216101790468755e-6,England,GBR.1.17_1,Unitary Authority,abs_value
Between,Ceredigion,2020-03-03,1.8179418177641082e-6,Wales,GBR.4.7_1,Unitary Authority,abs_value
Between,Ceredigion,2020-03-10,2.1810540569939355e-6,Wales,GBR.4.7_1,Unitary Authority,abs_value
Between,Ceredigion,2020-03-17,1.8063283212877747e-6,Wales,GBR.4.7_1,Unitary Authority,abs_value
Between,Ceredigion,2020-03-24,9.057255572616352e-7,Wales,GBR.4.7_1,Unitary Authority,abs_value
Between,Ceredigion,2020-03-31,5.135854351380189e-7,Wales,GBR.4.7_1,Unitary Authority,abs_value
Between,Ceredigion,2020-04-07,4.7607302116870885e-7,Wales,GBR.4.7_1,Unitary Authority,abs_value
Between,Ceredigion,2020-04-14,4.080585469191652e-7,Wales,GBR.4.7_1,Unitary Authority,abs_value
Between,Ceredigion,2020-04-21,5.35407301152379e-7,Wales,GBR.4.7_1,Unitary Authority,abs_value
Between,Ceredigion,2020-04-28,4.7100074721733243e-7,Wales,GBR.4.7_1,Unitary Authority,abs_value
Between,Ceredigion,2020-05-05,5.698413668301572e-7,Wales,GBR.4.7_1,Unitary Authority,abs_value
Between,Cheshire East,2020-03-03,2.316104410374753e-6,England,GBR.1.18_1,Unitary Authority,abs_value
Between,Cheshire East,2020-03-10,2.3134727713546196e-6,England,GBR.1.18_1,Unitary Authority,abs_value
Between,Cheshire East,2020-03-17,1.9520192134596236e-6,England,GBR.1.18_1,Unitary Authority,abs_value
Between,Cheshire East,2020-03-24,9.143173369630594e-7,England,GBR.1.18_1,Unitary Authority,abs_value
Between,Cheshire East,2020-03-31,3.790481467051598e-7,England,GBR.1.18_1,Unitary Authority,abs_value
Between,Cheshire East,2020-04-07,3.698940346822129e-7,England,GBR.1.18_1,Unitary Authority,abs_value
Between,Cheshire East,2020-04-14,3.117740929597393e-7,England,GBR.1.18_1,Unitary Authority,abs_value
Between,Cheshire East,2020-04-21,4.188557653698672e-7,England,GBR.1.18_1,Unitary Authority,abs_value
Between,Cheshire East,2020-04-28,4.4237236993978176e-7,England,GBR.1.18_1,Unitary Authority,abs_value
Between,Cheshire East,2020-05-05,4.673442388265849e-7,England,GBR.1.18_1,Unitary Authority,abs_value
Between,Cheshire West and Chester,2020-03-03,3.3387575336034344e-6,England,GBR.1.19_1,Unitary Authority,abs_value
Between,Cheshire West and Chester,2020-03-10,3.3195154638272353e-6,England,GBR.1.19_1,Unitary Authority,abs_value
Between,Cheshire West and Chester,2020-03-17,2.9337826065302888e-6,England,GBR.1.19_1,Unitary Authority,abs_value
Between,Cheshire West and Chester,2020-03-24,1.406963162514649e-6,England,GBR.1.19_1,Unitary Authority,abs_value
Between,Cheshire West and Chester,2020-03-31,5.831273659995811e-7,England,GBR.1.19_1,Unitary Authority,abs_value
Between,Cheshire West and Chester,2020-04-07,6.267284294124824e-7,England,GBR.1.19_1,Unitary Authority,abs_value
Between,Cheshire West and Chester,2020-04-14,5.235825830647511e-7,England,GBR.1.19_1,Unitary Authority,abs_value
Between,Cheshire West and Chester,2020-04-21,7.110981051706379e-7,England,GBR.1.19_1,Unitary Authority,abs_value
Between,Cheshire West and Chester,2020-04-28,7.210743801598538e-7,England,GBR.1.19_1,Unitary Authority,abs_value
Between,Cheshire West and Chester,2020-05-05,7.571074341072286e-7,England,GBR.1.19_1,Unitary Authority,abs_value
Between,Clackmannanshire,2020-03-03,5.209417403035221e-6,Scotland,GBR.3.5_1,Unitary District,abs_value
Between,Clackmannanshire,2020-03-10,5.360959356165248e-6,Scotland,GBR.3.5_1,Unitary District,abs_value
Between,Clackmannanshire,2020-03-17,4.814666322311183e-6,Scotland,GBR.3.5_1,Unitary District,abs_value
Between,Clackmannanshire,2020-03-24,2.684668757063499e-6,Scotland,GBR.3.5_1,Unitary District,abs_value
Between,Clackmannanshire,2020-03-31,1.515325395514653e-6,Scotland,GBR.3.5_1,Unitary District,abs_value
Between,Clackmannanshire,2020-04-07,1.2922185268752681e-6,Scotland,GBR.3.5_1,Unitary District,abs_value
Between,Clackmannanshire,2020-04-14,2.8122025349253725e-6,Scotland,GBR.3.5_1,Unitary District,abs_value
Between,Clackmannanshire,2020-04-21,2.591600577422177e-6,Scotland,GBR.3.5_1,Unitary District,abs_value
Between,Clackmannanshire,2020-04-28,2.2446573484973677e-6,Scotland,GBR.3.5_1,Unitary District,abs_value
Between,Clackmannanshire,2020-05-05,1.7443770068187334e-6,Scotland,GBR.3.5_1,Unitary District,abs_value
Between,Conwy,2020-03-03,3.803304016697786e-6,Wales,GBR.4.8_1,Unitary Authority,abs_value
Between,Conwy,2020-03-10,3.7470643971833136e-6,Wales,GBR.4.8_1,Unitary Authority,abs_value
Between,Conwy,2020-03-17,3.7527621988047484e-6,Wales,GBR.4.8_1,Unitary Authority,abs_value
Between,Conwy,2020-03-24,2.111726398318979e-6,Wales,GBR.4.8_1,Unitary Authority,abs_value
Between,Conwy,2020-03-31,1.1722177540479435e-6,Wales,GBR.4.8_1,Unitary Authority,abs_value
Between,Conwy,2020-04-07,1.357634379538225e-6,Wales,GBR.4.8_1,Unitary Authority,abs_value
Between,Conwy,2020-04-14,1.050991418829588e-6,Wales,GBR.4.8_1,Unitary Authority,abs_value
Between,Conwy,2020-04-21,1.104847408360605e-6,Wales,GBR.4.8_1,Unitary Authority,abs_value
Between,Conwy,2020-04-28,1.3136638383535193e-6,Wales,GBR.4.8_1,Unitary Authority,abs_value
Between,Conwy,2020-05-05,1.6618755080694197e-6,Wales,GBR.4.8_1,Unitary Authority,abs_value
Between,Cornwall,2020-03-03,7.895719421060881e-7,England,GBR.1.20_1,Unitary Authority,abs_value
Between,Cornwall,2020-03-10,9.390779485253225e-7,England,GBR.1.20_1,Unitary Authority,abs_value
Between,Cornwall,2020-03-17,6.565579070755816e-7,England,GBR.1.20_1,Unitary Authority,abs_value
Between,Cornwall,2020-03-24,3.3984906775481326e-7,England,GBR.1.20_1,Unitary Authority,abs_value
Between,Cornwall,2020-03-31,1.4018288925810007e-7,England,GBR.1.20_1,Unitary Authority,abs_value
Between,Cornwall,2020-04-07,2.2735210910820796e-7,England,GBR.1.20_1,Unitary Authority,abs_value
Between,Cornwall,2020-04-14,1.4331060528117555e-7,England,GBR.1.20_1,Unitary Authority,abs_value
Between,Cornwall,2020-04-21,1.574124951159789e-7,England,GBR.1.20_1,Unitary Authority,abs_value
Between,Cornwall,2020-04-28,1.73219669853556e-7,England,GBR.1.20_1,Unitary Authority,abs_value
Between,Cornwall,2020-05-05,1.9813351081284317e-7,England,GBR.1.20_1,Unitary Authority,abs_value
Between,Coventry,2020-03-03,2.2259117643270407e-6,England,GBR.1.21_1,Metropolitan Borough (City),abs_value
Between,Coventry,2020-03-10,2.1391791377988412e-6,England,GBR.1.21_1,Metropolitan Borough (City),abs_value
Between,Coventry,2020-03-17,1.7321348407106872e-6,England,GBR.1.21_1,Metropolitan Borough (City),abs_value
Between,Coventry,2020-03-24,9.07149694258922e-7,England,GBR.1.21_1,Metropolitan Borough (City),abs_value
Between,Coventry,2020-03-31,4.797170575322124e-7,England,GBR.1.21_1,Metropolitan Borough (City),abs_value
Between,Coventry,2020-04-07,4.3207477572394846e-7,England,GBR.1.21_1,Metropolitan Borough (City),abs_value
Between,Coventry,2020-04-14,3.894758259703842e-7,England,GBR.1.21_1,Metropolitan Borough (City),abs_value
Between,Coventry,2020-04-21,4.807586462547521e-7,England,GBR.1.21_1,Metropolitan Borough (City),abs_value
Between,Coventry,2020-04-28,5.006375670924906e-7,England,GBR.1.21_1,Metropolitan Borough (City),abs_value
Between,Coventry,2020-05-05,5.469279001928514e-7,England,GBR.1.21_1,Metropolitan Borough (City),abs_value
Between,Cumbria,2020-03-03,8.879186302845545e-7,England,GBR.1.22_1,Administrative County,abs_value
Between,Cumbria,2020-03-10,8.348522754282096e-7,England,GBR.1.22_1,Administrative County,abs_value
Between,Cumbria,2020-03-17,8.115361687146482e-7,England,GBR.1.22_1,Administrative County,abs_value
Between,Cumbria,2020-03-24,3.3784749620876487e-7,England,GBR.1.22_1,Administrative County,abs_value
Between,Cumbria,2020-03-31,8.984268737229739e-8,England,GBR.1.22_1,Administrative County,abs_value
Between,Cumbria,2020-04-07,8.433243430083208e-8,England,GBR.1.22_1,Administrative County,abs_value
Between,Cumbria,2020-04-14,7.468273209982997e-8,England,GBR.1.22_1,Administrative County,abs_value
Between,Cumbria,2020-04-21,7.049856354223883e-8,England,GBR.1.22_1,Administrative County,abs_value
Between,Cumbria,2020-04-28,9.522374232195496e-8,England,GBR.1.22_1,Administrative County,abs_value
Between,Cumbria,2020-05-05,1.0456846575504745e-7,England,GBR.1.22_1,Administrative County,abs_value
Between,Darlington,2020-03-03,3.035258439627427e-6,England,GBR.1.23_1,Unitary Authority,abs_value
Between,Darlington,2020-03-10,3.056332085778281e-6,England,GBR.1.23_1,Unitary Authority,abs_value
Between,Darlington,2020-03-17,2.462036751436177e-6,England,GBR.1.23_1,Unitary Authority,abs_value
Between,Darlington,2020-03-24,1.4267045995003577e-6,England,GBR.1.23_1,Unitary Authority,abs_value
Between,Darlington,2020-03-31,8.533400577943714e-7,England,GBR.1.23_1,Unitary Authority,abs_value
Between,Darlington,2020-04-07,7.749852698423623e-7,England,GBR.1.23_1,Unitary Authority,abs_value
Between,Darlington,2020-04-14,5.55822373795324e-7,England,GBR.1.23_1,Unitary Authority,abs_value
Between,Darlington,2020-04-21,8.57910591329283e-7,England,GBR.1.23_1,Unitary Authority,abs_value
Between,Darlington,2020-04-28,8.351414964411087e-7,England,GBR.1.23_1,Unitary Authority,abs_value
Between,Darlington,2020-05-05,8.832578162149862e-7,England,GBR.1.23_1,Unitary Authority,abs_value
Between,Denbighshire,2020-03-03,3.6973535857405148e-6,Wales,GBR.4.9_1,Unitary Authority,abs_value
Between,Denbighshire,2020-03-10,3.879349345251862e-6,Wales,GBR.4.9_1,Unitary Authority,abs_value
Between,Denbighshire,2020-03-17,3.6557004969366487e-6,Wales,GBR.4.9_1,Unitary Authority,abs_value
Between,Denbighshire,2020-03-24,2.1742584736700527e-6,Wales,GBR.4.9_1,Unitary Authority,abs_value
Between,Denbighshire,2020-03-31,1.309513651561837e-6,Wales,GBR.4.9_1,Unitary Authority,abs_value
Between,Denbighshire,2020-04-07,1.3564745031642687e-6,Wales,GBR.4.9_1,Unitary Authority,abs_value
Between,Denbighshire,2020-04-14,1.1297407845136925e-6,Wales,GBR.4.9_1,Unitary Authority,abs_value
Between,Denbighshire,2020-04-21,1.4847620790836036e-6,Wales,GBR.4.9_1,Unitary Authority,abs_value
Between,Denbighshire,2020-04-28,1.1353905866727823e-6,Wales,GBR.4.9_1,Unitary Authority,abs_value
Between,Denbighshire,2020-05-05,1.4512745753995554e-6,Wales,GBR.4.9_1,Unitary Authority,abs_value
Between,Derby,2020-03-03,1.7570735185196729e-6,England,GBR.1.24_1,Unitary Authority (City),abs_value
Between,Derby,2020-03-10,1.802776381318583e-6,England,GBR.1.24_1,Unitary Authority (City),abs_value
Between,Derby,2020-03-17,1.499031744417807e-6,England,GBR.1.24_1,Unitary Authority (City),abs_value
Between,Derby,2020-03-24,7.569073192869765e-7,England,GBR.1.24_1,Unitary Authority (City),abs_value
Between,Derby,2020-03-31,3.9546920419122436e-7,England,GBR.1.24_1,Unitary Authority (City),abs_value
Between,Derby,2020-04-07,3.9612070155781517e-7,England,GBR.1.24_1,Unitary Authority (City),abs_value
Between,Derby,2020-04-14,3.7259610390713315e-7,England,GBR.1.24_1,Unitary Authority (City),abs_value
Between,Derby,2020-04-21,4.098977672274944e-7,England,GBR.1.24_1,Unitary Authority (City),abs_value
Between,Derby,2020-04-28,4.338402019511825e-7,England,GBR.1.24_1,Unitary Authority (City),abs_value
Between,Derby,2020-05-05,4.5294018939782906e-7,England,GBR.1.24_1,Unitary Authority (City),abs_value
Between,Derbyshire,2020-03-03,2.1421757965237364e-6,England,GBR.1.25_1,Administrative County,abs_value
Between,Derbyshire,2020-03-10,2.1920935890798317e-6,England,GBR.1.25_1,Administrative County,abs_value
Between,Derbyshire,2020-03-17,1.7896847462755298e-6,England,GBR.1.25_1,Administrative County,abs_value
Between,Derbyshire,2020-03-24,9.042062823310882e-7,England,GBR.1.25_1,Administrative County,abs_value
Between,Derbyshire,2020-03-31,4.082377254982712e-7,England,GBR.1.25_1,Administrative County,abs_value
Between,Derbyshire,2020-04-07,3.935317874774041e-7,England,GBR.1.25_1,Administrative County,abs_value
Between,Derbyshire,2020-04-14,3.492072336592348e-7,England,GBR.1.25_1,Administrative County,abs_value
Between,Derbyshire,2020-04-21,4.1420469980344896e-7,England,GBR.1.25_1,Administrative County,abs_value
Between,Derbyshire,2020-04-28,4.4432992083663767e-7,England,GBR.1.25_1,Administrative County,abs_value
Between,Derbyshire,2020-05-05,4.623798301505812e-7,England,GBR.1.25_1,Administrative County,abs_value
Between,Derry and Strabane,2020-03-03,1.9468537379310007e-6,Northern Ireland,GBR.2.5_1,District,abs_value
Between,Derry and Strabane,2020-03-10,1.7943959222838763e-6,Northern Ireland,GBR.2.5_1,District,abs_value
Between,Derry and Strabane,2020-03-17,1.326685440926998e-6,Northern Ireland,GBR.2.5_1,District,abs_value
Between,Derry and Strabane,2020-03-24,6.938583647874951e-7,Northern Ireland,GBR.2.5_1,District,abs_value
Between,Derry and Strabane,2020-03-31,1.2986741831302627e-6,Northern Ireland,GBR.2.5_1,District,abs_value
Between,Derry and Strabane,2020-04-07,1.7145095836902884e-6,Northern Ireland,GBR.2.5_1,District,abs_value
Between,Derry and Strabane,2020-04-14,5.380021982499942e-7,Northern Ireland,GBR.2.5_1,District,abs_value
Between,Derry and Strabane,2020-04-21,1.0070745630968944e-6,Northern Ireland,GBR.2.5_1,District,abs_value
Between,Derry and Strabane,2020-04-28,1.8598682989993464e-6,Northern Ireland,GBR.2.5_1,District,abs_value
Between,Derry and Strabane,2020-05-05,1.3782929946252367e-6,Northern Ireland,GBR.2.5_1,District,abs_value
Between,Devon,2020-03-03,1.435143454724995e-6,England,GBR.1.26_1,Administrative County,abs_value
Between,Devon,2020-03-10,1.5641113488164403e-6,England,GBR.1.26_1,Administrative County,abs_value
